"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","dataset_threshold","dropout","epochs","learning_rate","max_len","max_length","test_train_split","weight_decay","accuracy","balanced_accuracy","best_epoch","best_val_loss","epoch","f1_macro","f1_micro","loss","val_balanced_accuracy","val_loss"
"sandy-sweep-10","308nnvnb","finished","-","priceluke","","2022-04-19T20:22:39.000Z","9010","ne3vuqk1","16","0.00586842186443671","0.3","8","0.00005","70","33","0.75","","0.718507305515335","0.8007503747940063","3","1.0115705728530884","7","0.7166306184038663","0.718507305515335","0.7255696654319763","0.7185072898864746","1.0472102165222168"
"vital-sweep-487","3a1k0x8k","finished","-","priceluke","","2022-04-20T04:16:10.000Z","8996","ne3vuqk1","32","0.012928172399250606","0.3","11","0.0001","60","33","0.75","","0.7290448343079922","0.8883572816848755","1","0.7438727617263794","10","0.7258218516239379","0.7290448343079922","0.3314359486103058","0.7290448546409607","1.093836784362793"
"pleasant-sweep-798","v5zv5swj","finished","-","priceluke","","2022-04-20T14:56:39.000Z","8995","ne3vuqk1","32","0.016592475338006056","0.1","14","0.00005","60","33","0.9","","0.7434020931290763","0.9522184133529664","1","0.7784278988838196","13","0.7420842313278457","0.7434020931290763","0.19455620646476743","0.7434020638465881","1.2999930381774902"
"leafy-sweep-695","xyod4u2o","finished","-","priceluke","","2022-04-20T11:19:23.000Z","8993","ne3vuqk1","32","0.01654999950823133","0.2","16","0.00005","70","33","0.95","","0.7478176527643065","0.9569965600967408","2","0.7663353085517883","15","0.7451469613772135","0.7478176527643063","0.17013905942440033","0.7478176355361938","1.1646502017974854"
"easy-sweep-80","9s5go7wt","finished","-","priceluke","","2022-04-19T20:22:49.000Z","8969","ne3vuqk1","16","0.0029802628641930544","0.4","20","0.0001","150","33","0.85","","0.5543507543103449","0.8492366671562195","3","1.699730634689331","19","0.5514063671476483","0.5543507543103449","0.6142107248306274","0.554350733757019","2.2540183067321777"
"robust-sweep-441","9uv5wnwb","finished","-","priceluke","","2022-04-20T03:16:22.000Z","8968","ne3vuqk1","32","0.017018319441288825","0.2","9","0.00005","80","33","0.75","","0.7467686424474187","0.8773519992828369","1","0.7261361479759216","8","0.7448310132239971","0.7467686424474188","0.3935685157775879","0.7467686533927917","0.8389588594436646"
"effortless-sweep-404","m1erre77","finished","-","priceluke","","2022-04-20T02:34:41.000Z","8963","ne3vuqk1","64","0.017083035017853753","0.4","13","0.0001","40","33","0.95","","0.7147299459590013","0.9644291400909424","1","0.8420505523681641","12","0.7146566028074822","0.7147299459590013","0.13375233113765717","0.7147299647331238","1.5024702548980713"
"fanciful-sweep-529","ett6rww1","finished","-","priceluke","","2022-04-20T05:16:56.000Z","8960","ne3vuqk1","32","0.0035591844839825536","0.6","16","0.0001","90","33","0.75","","0.6227552846067193","0.7882703542709351","4","1.4007123708724976","15","0.6224050051042579","0.6227552846067193","0.8124922513961792","0.6227552890777588","1.600084662437439"
"avid-sweep-304","j8m51qi0","finished","-","priceluke","","2022-04-20T00:14:50.000Z","8925","ne3vuqk1","16","0.013418918351293812","0.3","13","0.00005","80","33","0.9","","0.6963857200871266","0.872715175151825","1","0.8194108009338379","12","0.6855333567642619","0.6963857200871266","0.3501317799091339","0.6963857412338257","1.1043401956558228"
"wild-sweep-565","aff0k933","finished","-","priceluke","","2022-04-20T06:02:53.000Z","8920","ne3vuqk1","64","0.01818543596721081","0.1","13","0.00005","100","33","0.95","","0.7143072789300486","0.9638554453849792","2","0.7943066358566284","12","0.7131079781705386","0.7143072789300485","0.12501676380634308","0.7143073081970215","1.2579563856124878"
"sweet-sweep-727","fb6r512s","finished","-","priceluke","","2022-04-20T12:03:09.000Z","8919","ne3vuqk1","128","0.012486389843297384","0.1","15","0.0001","200","33","0.9","","0.6850653218441012","0.8863474130630493","1","0.9060612320899964","14","0.6778891284533141","0.6850653218441012","0.3142320513725281","0.6850653290748596","1.3728829622268677"
"earnest-sweep-74","snk300wh","finished","-","priceluke","","2022-04-19T20:22:48.000Z","8912","ne3vuqk1","16","0.008292291197968739","0.1","6","0.00005","50","33","0.6","","0.7423114053234037","0.81133633852005","1","0.7877305746078491","5","0.7402253092183402","0.7423114053234038","0.5734748840332031","0.742311418056488","0.8098354339599609"
"cool-sweep-748","p10uux0h","finished","-","priceluke","","2022-04-20T12:57:27.000Z","8841","ne3vuqk1","32","0.01398499171619592","0.2","13","0.0001","100","33","0.85","","0.7191384567273864","0.8914488554000854","1","0.7816259264945984","12","0.7172380894415724","0.7191384567273864","0.30083584785461426","0.7191384434700012","1.211437106132507"
"faithful-sweep-345","zjojeops","finished","-","priceluke","","2022-04-20T01:06:41.000Z","8840","ne3vuqk1","64","0.016330321231360617","0.5","15","0.0003","50","33","0.95","","0.7209469411215289","0.952901005744934","2","0.8550142049789429","14","0.717182112580171","0.7209469411215289","0.2102249711751938","0.7209469676017761","1.7640374898910522"
"toasty-sweep-889","9o84r6jg","finished","-","priceluke","","2022-04-20T17:58:57.000Z","8809","ne3vuqk1","128","0.011578204187056927","0.5","17","0.00005","20","33","0.95","","0.6922353472274472","0.8641887307167053","7","0.9884751439094543","16","0.6916961569083289","0.6922353472274472","0.5112204551696777","0.6922353506088257","1.2027158737182615"
"grateful-sweep-494","j8m51qi0","finished","-","priceluke","","2022-04-20T04:24:25.000Z","8796","ne3vuqk1","8","0.002406277461962569","0.1","16","0.00005","200","33","0.8","","0.5185185185185185","0.6962962746620178","5","1.794081687927246","15","0.4912744820783683","0.5185185185185185","1.122703194618225","0.5185185074806213","1.82955265045166"
"spring-sweep-232","qvqvsaqq","finished","-","priceluke","","2022-04-19T22:37:23.000Z","8770","ne3vuqk1","16","0.008591923536234548","0.5","16","0.00005","20","33","0.9","","0.7137866041465545","0.8605709671974182","3","0.9155024886131288","15","0.7128025270964137","0.7137866041465545","0.471274733543396","0.7137866020202637","1.165966510772705"
"firm-sweep-75","8ls876ux","finished","-","priceluke","","2022-04-19T20:22:48.000Z","8747","ne3vuqk1","8","0.01398654490592758","0.3","6","0.00003","50","33","0.6","","0.7357403920699966","0.7468848824501038","4","0.7722539305686951","5","0.7340147341348591","0.7357403920699966","0.7680928707122803","0.7357403635978699","0.7732993960380554"
"brisk-sweep-544","h38o31a0","finished","-","priceluke","","2022-04-20T05:37:36.000Z","8740","ne3vuqk1","64","0.019857116219408312","0.3","8","0.00005","100","33","0.8","","0.743842541139354","0.8987523317337036","2","0.7395114898681641","7","0.742309609209157","0.743842541139354","0.3621810972690582","0.7438425421714783","0.8942776322364807"
"usual-sweep-510","0xrt0lxj","finished","-","priceluke","","2022-04-20T04:50:07.000Z","8725","ne3vuqk1","64","0.015949668965721107","0.3","11","0.0003","40","33","0.75","","0.7565636802111299","0.9559044241905212","0","0.7618213295936584","10","0.7516540344502441","0.7565636802111299","0.1687345802783966","0.756563663482666","1.392838478088379"
"olive-sweep-595","gfaszdos","finished","-","priceluke","","2022-04-20T06:30:10.000Z","8721","ne3vuqk1","64","0.011370292530502778","0.3","13","0.00005","70","33","0.85","","0.7142616885301043","0.8675244450569153","2","0.8742904663085938","12","0.7124425634985599","0.7142616885301043","0.4131225347518921","0.7142617106437683","1.1862870454788208"
"sleek-sweep-834","f9t3sj5t","finished","-","priceluke","","2022-04-20T16:02:38.000Z","8696","ne3vuqk1","128","0.01187027538157976","0.2","16","0.00003","200","33","0.95","","0.6970130163268378","0.8577555418014526","10","1.0200973749160769","15","0.6955647154157206","0.6970130163268378","0.47616857290267944","0.6970130205154419","1.0967525243759155"
"iconic-sweep-361","xyod4u2o","finished","-","priceluke","","2022-04-20T01:27:06.000Z","8623","ne3vuqk1","32","0.012025131052333094","0.3","12","0.00005","60","33","0.8","","0.716953316953317","0.8507862687110901","2","0.8600212931632996","11","0.7148497031877441","0.716953316953317","0.47765663266181946","0.7169533371925354","1.0829179286956787"
"true-sweep-707","ecuolk9s","finished","-","priceluke","","2022-04-20T11:34:19.000Z","8596","ne3vuqk1","128","0.022022099918997295","0.5","12","0.0003","50","33","0.9","","0.715646908859146","0.9463568329811096","2","0.8767396211624146","11","0.7149743274212444","0.715646908859146","0.2108320593833923","0.7156469225883484","1.5586203336715698"
"giddy-sweep-893","tleocz0s","finished","-","priceluke","","2022-04-20T18:14:43.000Z","8587","ne3vuqk1","64","0.018994826276957644","0.4","7","0.0001","80","33","0.9","","0.7323773103887826","0.936603546142578","1","0.7705572247505188","6","0.7314555964208852","0.7323773103887826","0.23754675686359408","0.732377290725708","1.206739068031311"
"firm-sweep-333","mgvzbhmn","finished","-","priceluke","","2022-04-20T00:52:22.000Z","8575","ne3vuqk1","128","0.01845001140821008","0","13","0.0001","200","33","0.95","","0.7118014672584005","0.9718875288963318","1","0.8263236880302429","12","0.7131107274906543","0.7118014672584005","0.09651362150907516","0.7118014693260193","1.316465139389038"
"honest-sweep-55","5vd9nkay","finished","-","priceluke","","2022-04-19T20:22:45.000Z","8536","ne3vuqk1","16","0.004690781998592039","0","16","0.0003","40","33","0.75","","0.06158798283261802","0.06480686366558075","0","2.7727062702178955","15","0.007251869820092985","0.06158798283261802","2.7724852561950684","0.06158798187971115","2.77272891998291"
"sweet-sweep-314","gfaszdos","finished","-","priceluke","","2022-04-20T00:29:41.000Z","8528","ne3vuqk1","32","0.01848333071509723","0.1","12","0.00005","70","33","0.95","","0.7097787036198412","0.9655765891075134","1","0.8079282641410828","11","0.7075172412438752","0.7097787036198412","0.12645089626312256","0.7097787261009216","1.1379858255386353"
"twilight-sweep-335","9uv5wnwb","finished","-","priceluke","","2022-04-20T00:54:32.000Z","8504","ne3vuqk1","128","0.022415220826426975","0.3","12","0.0001","200","33","0.95","","0.7077559399812818","0.9598393440246582","3","0.895721971988678","11","0.7068439633493626","0.7077559399812818","0.14495566487312317","0.7077559232711792","1.367255687713623"
"astral-sweep-284","3nt16i8b","finished","-","priceluke","","2022-04-19T23:45:54.000Z","8486","ne3vuqk1","32","0.013106436578140136","0","8","0.0003","10","33","0.6","","0.7264924133348101","0.889599621295929","1","0.7581726312637329","7","0.7233465519228857","0.7264924133348102","0.3122977316379547","0.7264924049377441","1.126824975013733"
"proud-sweep-124","p10uux0h","finished","-","priceluke","","2022-04-19T20:22:58.000Z","8464","ne3vuqk1","32","0.01974213039195087","0.1","8","0.0001","20","33","0.7","","0.750850165936002","0.9263792037963868","0","0.6915202140808105","7","0.7494280795692269","0.750850165936002","0.24591636657714844","0.7508501410484314","0.9469155073165894"
"visionary-sweep-130","4gf0cppq","finished","-","priceluke","","2022-04-19T20:22:59.000Z","8463","ne3vuqk1","128","0.021083415777030136","0.6","10","0.0003","30","33","0.85","","0.7100583729797213","0.9340218305587769","3","0.8569507002830505","9","0.7075827120526395","0.7100583729797213","0.2652479112148285","0.7100583910942078","1.4784784317016602"
"chocolate-sweep-865","mk4thk4g","finished","-","priceluke","","2022-04-20T17:16:21.000Z","8455","ne3vuqk1","16","0.01623925505298567","0.2","11","0.0001","100","33","0.8","","0.7616244347751898","0.941467583179474","1","0.711697518825531","10","0.7582800780799068","0.7616244347751898","0.22164300084114075","0.7616244554519653","1.1226986646652222"
"worldly-sweep-523","f631koc5","finished","-","priceluke","","2022-04-20T05:06:51.000Z","8427","ne3vuqk1","32","0.02286533870663097","0","10","0.0001","80","33","0.85","","0.7397847285487735","0.9550583362579346","0","0.7237613797187805","9","0.7380340649276533","0.7397847285487735","0.14836831390857697","0.7397847175598145","1.1327780485153198"
"rose-sweep-289","us19y05i","finished","-","priceluke","","2022-04-19T23:51:24.000Z","8426","ne3vuqk1","128","0.014010926678674243","0.6","13","0.0001","30","33","0.9","","0.6908110901908665","0.8607510924339294","2","0.848235547542572","12","0.6815698837595786","0.6908110901908665","0.4051781892776489","0.6908110976219177","1.3868377208709717"
"jolly-sweep-627","7257vqko","finished","-","priceluke","","2022-04-20T07:19:32.000Z","8419","ne3vuqk1","8","0.006396462311744142","0.5","12","0.0003","50","33","0.8","","0.08180653427290198","0.09097898751497269","11","2.4854140281677246","11","0.01260338327312923","0.08180653427290198","2.4847054481506348","0.08180653303861618","2.4854140281677246"
"autumn-sweep-782","si7llnbk","finished","-","priceluke","","2022-04-20T14:21:31.000Z","8416","ne3vuqk1","64","0.009490124786820748","0.1","18","0.00005","90","33","0.95","","0.6915773887292048","0.8824503421783447","4","0.956434726715088","17","0.690977898545331","0.6915773887292048","0.31189852952957153","0.6915773749351501","1.2175222635269165"
"hearty-sweep-800","qvqvsaqq","finished","-","priceluke","","2022-04-20T14:58:39.000Z","8352","ne3vuqk1","32","0.01724489704112169","0.2","10","0.00003","90","33","0.85","","0.7396497621216722","0.8720596432685852","3","0.7796283960342407","9","0.7380707673246589","0.7396497621216722","0.4311829209327698","0.739649772644043","0.8488191366195679"
"effortless-sweep-685","z87699ay","finished","-","priceluke","","2022-04-20T09:06:23.000Z","8349","ne3vuqk1","128","0.010388255232687556","0","15","0.00005","150","33","0.95","","0.6919720111353548","0.890636146068573","3","0.9131851196289062","14","0.691359239575326","0.6919720111353548","0.32021161913871765","0.691972017288208","1.1335536241531372"
"amber-sweep-538","u6lwss6o","finished","-","priceluke","","2022-04-20T05:32:37.000Z","8349","ne3vuqk1","64","0.0141369084527091","0.5","13","0.00005","40","33","0.9","","0.7223760475504855","0.8637421131134033","3","0.9041787385940552","12","0.720835738787585","0.7223760475504853","0.4807997941970825","0.7223760485649109","1.1010689735412598"
"zany-sweep-340","0u0va554","finished","-","priceluke","","2022-04-20T00:57:07.000Z","8307","ne3vuqk1","64","0.014999417660874075","0.2","9","0.0001","80","33","0.65","","0.7349077339876298","0.8711668252944946","1","0.7301569581031799","8","0.7319180936967074","0.7349077339876298","0.3723819851875305","0.7349077463150024","0.9961190819740297"
"apricot-sweep-856","6go7zrs4","finished","-","priceluke","","2022-04-20T16:47:29.000Z","8301","ne3vuqk1","128","0.021612547151139295","0.6","10","0.0003","40","33","0.8","","0.7219374036496612","0.9467948079109192","2","0.8140721321105957","9","0.72033973500494","0.7219374036496612","0.2094099372625351","0.7219374179840088","1.4339722394943235"
"stoic-sweep-414","aqcy27yu","finished","-","priceluke","","2022-04-20T02:46:06.000Z","8294","ne3vuqk1","128","0.017511694938587584","0.1","11","0.00005","100","33","0.9","","0.732919056724028","0.9475042819976808","3","0.7608209252357483","10","0.7307726829049116","0.732919056724028","0.2060021162033081","0.7329190373420715","1.027997612953186"
"fresh-sweep-888","j8m51qi0","finished","-","priceluke","","2022-04-20T17:58:39.000Z","8287","ne3vuqk1","64","0.02451772879915531","0.3","4","0.00003","40","33","0.95","","0.7313586913364568","0.7697779536247253","2","0.7245333194732666","3","0.7264514296168694","0.7313586913364568","0.6655242443084717","0.7313587069511414","0.7400574088096619"
"toasty-sweep-763","m1erre77","finished","-","priceluke","","2022-04-20T13:41:59.000Z","8284","ne3vuqk1","64","0.022633568131282672","0.3","10","0.0001","150","33","0.85","","0.7321928670243277","0.9475999474525452","2","0.8052119612693787","9","0.7307013275258626","0.7321928670243276","0.18943585455417633","0.732192873954773","1.3290411233901978"
"rich-sweep-781","h317kb9f","finished","-","priceluke","","2022-04-20T14:20:20.000Z","8233","ne3vuqk1","64","0.013248269700490443","0.1","14","0.0003","150","33","0.95","","0.693900391717963","0.9002659320831299","2","0.9006717801094055","13","0.6922608620027753","0.693900391717963","0.27260103821754456","0.6939004063606262","1.4194949865341189"
"exalted-sweep-614","rdd5klby","finished","-","priceluke","","2022-04-20T06:56:41.000Z","8197","ne3vuqk1","32","0.016629959119061438","0.5","13","0.0001","50","33","0.9","","0.7484832397997877","0.956313967704773","1","0.8009002208709717","12","0.7467884087982108","0.7484832397997877","0.20018061995506287","0.7484832406044006","1.5013582706451416"
"clear-sweep-518","aqcy27yu","finished","-","priceluke","","2022-04-20T05:04:28.000Z","8193","ne3vuqk1","32","0.017690688470314492","0.2","12","0.0001","150","33","0.95","","0.7007819340035625","0.9586918950080872","1","0.8487607836723328","11","0.6982987264335759","0.7007819340035625","0.1399443745613098","0.7007819414138794","1.5270390510559082"
"likely-sweep-854","si7llnbk","finished","-","priceluke","","2022-04-20T16:42:01.000Z","8191","ne3vuqk1","64","0.01682856055023738","0.3","13","0.00005","50","33","0.9","","0.7556878507507963","0.9443686008453368","3","0.783997654914856","12","0.7539011481382462","0.7556878507507963","0.24364392459392548","0.7556878328323364","1.1274346113204956"
"bright-sweep-688","jy1idytg","finished","-","priceluke","","2022-04-20T09:13:19.000Z","8142","ne3vuqk1","128","0.022142410826860803","0.2","10","0.00005","90","33","0.9","","0.7250796685787125","0.93459552526474","1","0.7967309355735779","9","0.7249821482763723","0.7250796685787124","0.24756933748722076","0.7250796556472778","1.0566881895065308"
"fast-sweep-57","z87699ay","finished","-","priceluke","","2022-04-19T20:22:45.000Z","8088","ne3vuqk1","128","0.0060570363993411175","0","12","0.00005","50","33","0.7","","0.7203613926840018","0.8904696702957153","3","0.9067727327346802","11","0.7182260507971245","0.7203613926840018","0.3727230131626129","0.7203614115715027","1.103044033050537"
"peach-sweep-170","6go7zrs4","finished","-","priceluke","","2022-04-19T21:08:40.000Z","8066","ne3vuqk1","32","0.009428337542262376","0","11","0.00005","200","33","0.65","","0.7178410031188339","0.8693699240684509","1","0.8114591240882874","10","0.7098239710834668","0.7178410031188338","0.41253966093063354","0.7178410291671753","0.9736106991767884"
"drawn-sweep-389","us19y05i","finished","-","priceluke","","2022-04-20T02:11:56.000Z","8047","ne3vuqk1","8","0.002349889760266269","0","21","0.00003","50","33","0.95","","0.4428200129954516","0.8209876418113708","20","2.141240358352661","20","0.4258968885521944","0.4428200129954516","1.0363421440124512","0.4428200125694275","2.141240358352661"
"floral-sweep-30","84is2x7c","finished","-","priceluke","","2022-04-19T20:22:42.000Z","8031","ne3vuqk1","128","0.01530023861940474","0.5","8","0.00005","90","33","0.9","","0.7566737448809343","0.8706484436988831","4","0.754493772983551","7","0.7530678673846855","0.7566737448809343","0.4852994978427887","0.7566737532615662","0.8332173824310303"
"decent-sweep-406","ecuolk9s","finished","-","priceluke","","2022-04-20T02:35:37.000Z","8021","ne3vuqk1","16","0.008126815317530837","0.3","17","0.00003","40","33","0.95","","0.7099555787823361","0.8907284736633301","6","0.965781271457672","16","0.709240119758551","0.7099555787823361","0.3790183365345001","0.7099555730819702","1.0875507593154907"
"sweepy-sweep-317","aqcy27yu","finished","-","priceluke","","2022-04-20T00:32:51.000Z","7992","ne3vuqk1","64","0.012625559033506465","0.2","10","0.0001","100","33","0.75","","0.7176689221385686","0.8769120573997498","1","0.8488391637802124","9","0.716419889623893","0.7176689221385686","0.3711816072463989","0.7176689505577087","1.1836587190628052"
"earnest-sweep-263","v23dou73","finished","-","priceluke","","2022-04-19T23:19:39.000Z","7987","ne3vuqk1","128","0.011475172636185384","0","11","0.0001","50","33","0.75","","0.7198132088058706","0.8907791376113892","1","0.8142334818840027","10","0.7171993153819","0.7198132088058706","0.3212287127971649","0.7198132276535034","1.196772217750549"
"skilled-sweep-384","9s5go7wt","finished","-","priceluke","","2022-04-20T01:54:56.000Z","7973","ne3vuqk1","128","0.018906164024339048","0","9","0.0001","50","33","0.8","","0.741225397053024","0.9569768905639648","2","0.7673280835151672","8","0.740126867587446","0.741225397053024","0.15128330886363983","0.7412254214286804","1.178370237350464"
"restful-sweep-700","2ds9hdc5","finished","-","priceluke","","2022-04-20T09:28:23.000Z","7972","ne3vuqk1","16","0.012512507399620752","0.2","13","0.0001","70","33","0.9","","0.71071754755192","0.890993595123291","1","0.8992148041725159","12","0.7082083094388839","0.7107175475519201","0.30096670985221863","0.7107175588607788","1.333242416381836"
"valiant-sweep-505","ftvmggr3","finished","-","priceluke","","2022-04-20T04:43:57.000Z","7942","ne3vuqk1","128","0.016634000564245754","0.4","9","0.00005","150","33","0.95","","0.7344900671767791","0.9037542939186096","4","0.8264215588569641","8","0.7316132133214023","0.7344900671767791","0.36129382252693176","0.7344900965690613","0.9518247842788696"
"fresh-sweep-380","0xrt0lxj","finished","-","priceluke","","2022-04-20T01:48:08.000Z","7929","ne3vuqk1","64","0.02093124860718462","0.2","10","0.00005","60","33","0.9","","0.7287125557680051","0.9328743815422058","2","0.7749515175819397","9","0.7273676798160024","0.7287125557680051","0.2345309257507324","0.7287125587463379","1.016006350517273"
"vibrant-sweep-297","8ls876ux","finished","-","priceluke","","2022-04-20T00:05:09.000Z","7898","ne3vuqk1","32","0.017094888991939235","0.3","11","0.00005","50","33","0.95","","0.7111372762129035","0.952954649925232","1","0.818846583366394","10","0.7095990076093109","0.7111372762129035","0.19132347404956815","0.7111372947692871","1.2184665203094482"
"blooming-sweep-146","lzqcfa8d","finished","-","priceluke","","2022-04-19T20:38:59.000Z","7896","ne3vuqk1","32","0.010033414631404468","0.1","15","0.0003","10","33","0.95","","0.6723722819953352","0.8956397175788879","2","1.076046347618103","14","0.6726101784588736","0.6723722819953352","0.31800729036331177","0.6723722815513611","1.6064146757125854"
"solar-sweep-745","5tsdh6sf","finished","-","priceluke","","2022-04-20T12:49:24.000Z","7861","ne3vuqk1","16","0.018982083742004472","0","11","0.0003","20","33","0.95","","0.16722519095492558","0.22662076354026792","5","1.803724765777588","10","0.0477557636266446","0.16722519095492558","1.7065340280532837","0.1672251969575882","1.8419287204742432"
"prime-sweep-566","krwz4z58","finished","-","priceluke","","2022-04-20T06:03:04.000Z","7859","ne3vuqk1","8","0.01754801483248659","0.2","8","0.0001","80","33","0.9","","0.7278521351179095","0.9437751173973083","1","0.7971961498260498","7","0.7256967774036376","0.7278521351179095","0.20454849302768707","0.7278521060943604","1.2567566633224487"
"peach-sweep-629","nzbut170","finished","-","priceluke","","2022-04-20T07:20:24.000Z","7842","ne3vuqk1","32","0.021660918657104174","0","9","0.00003","150","33","0.85","","0.7405607855046057","0.8743545413017273","2","0.7607680559158325","8","0.7396182422479951","0.7405607855046057","0.4133261144161224","0.74056077003479","0.8053843379020691"
